S.No,OHU,Gender,Age,Religion,Caste,Scholarship,Time_to_reach_college(HRS),X_pct,X_Board,XII_pct,XII_Board,Diploma_pct,University,Private_Class,Number_of_Subjects,Overall_Attendance,Major_Illness,Score_of_Exam_CET,Score_of_Exam_AIEEE,Fathers_Ocuupation,Fathers_Education,F_Stream,F_Health_Issue,Mothers_Ocuupation,Mothers_Education,M_Stream,M_Health_Issue,Family_Income,No_of_Siblings,Extra_Curricular_Activity,Active_in_Sports,Drop,SEM1_CGPA,SEM1_KT,SEM2_CGPA,SEM2_KT,SEM3_CGPA,SEM3_KT,SEM4_CGPA,SEM4_KT,SEM5_CGPA,SEM5_KT,SEM6_CGPA,SEM6_KT
664,0,1,22,1,3,1,116,56,1,NA,NA,72,1,2,0,3,2,NA,NA,3,3,3,1,1,3,1,3,1,1,1,1,2,6.64,No_KT,5.44,No_KT,6.59,No_KT,6.27,No_KT,8.69,No_KT,8.84,No_KT
665,0,1,23,1,3,1,37,59,1,91,2,NA,NA,1,2,1,2,138,222,3,1,2,1,3,1,3,3,3,1,2,2,2,No_CGPA,1,8.23,No_KT,No_CGPA,5,No_CGPA,2,5.43,No_KT,No_CGPA,6
666,0,2,24,5,1,1,85,92,2,67,1,NA,NA,2,0,1,1,99,177,4,1,2,1,3,3,1,2,2,3,2,2,2,8.99,No_KT,8.80,No_KT,5.16,No_KT,7.60,No_KT,5.41,No_KT,6.27,No_KT
667,0,2,21,4,1,1,35,62,3,55,3,NA,NA,1,2,1,1,110,133,3,2,1,1,1,2,2,1,3,2,3,1,1,No_CGPA,3,No_CGPA,4,8.86,No_KT,8.29,No_KT,No_CGPA,2,9.11,No_KT
668,0,1,21,1,3,1,109,82,1,88,3,NA,NA,2,0,2,2,142,272,3,2,3,2,2,2,1,1,1,2,1,1,1,No_CGPA,1,No_CGPA,3,No_CGPA,5,7.37,No_KT,No_CGPA,3,No_CGPA,1
669,0,1,21,1,3,1,53,84,1,76,3,NA,NA,1,4,3,2,147,141,1,2,2,2,2,2,1,2,3,2,2,2,2,8.61,No_KT,6.90,No_KT,9.84,No_KT,8.34,No_KT,6.76,No_KT,6.12,No_KT
670,0,2,22,3,1,1,82,76,2,91,3,NA,NA,2,0,2,2,128,172,2,1,1,1,3,2,3,3,2,3,2,2,2,8.93,No_KT,6.77,No_KT,5.81,No_KT,7.29,No_KT,9.14,No_KT,9.71,No_KT
671,0,1,23,1,3,1,57,89,1,73,1,NA,NA,1,5,2,2,109,127,2,3,2,2,2,3,1,1,3,2,3,2,2,5.54,No_KT,8.34,No_KT,6.0,No_KT,5.2,No_KT,6.75,No_KT,8.65,No_KT
672,0,1,24,1,3,1,60,90,1,50,1,NA,NA,2,0,1,2,113,130,1,1,3,1,1,2,2,1,3,3,2,2,2,5.98,No_KT,6.25,No_KT,6.96,No_KT,9.69,No_KT,6.36,No_KT,8.50,No_KT
673,0,2,21,5,2,1,114,61,3,90,3,NA,NA,1,2,2,2,82,165,3,1,3,2,2,2,3,3,2,3,2,2,2,5.3,No_KT,8.31,No_KT,6.73,No_KT,7.45,No_KT,8.61,No_KT,9.9,No_KT
674,0,2,21,2,1,1,76,89,3,95,2,NA,NA,1,2,1,1,119,132,3,3,2,1,3,2,2,1,3,2,2,2,2,No_CGPA,1,9.91,No_KT,No_CGPA,3,8.82,No_KT,6.98,No_KT,9.65,No_KT
675,0,1,22,1,3,1,52,91,1,65,1,NA,NA,1,3,2,2,120,205,1,1,3,2,1,3,1,1,3,3,2,2,2,5.18,No_KT,7.3,No_KT,7.31,No_KT,5.55,No_KT,5.95,No_KT,9.21,No_KT
676,0,1,22,1,3,1,63,64,1,54,2,NA,NA,2,0,1,2,126,273,1,3,1,2,2,2,3,3,2,1,1,1,2,5.32,No_KT,6.54,No_KT,5.78,No_KT,8.73,No_KT,8.11,No_KT,8.59,No_KT
677,0,2,23,5,2,1,45,93,2,57,3,NA,NA,1,2,1,1,149,255,2,2,3,2,3,2,2,2,1,2,2,2,2,5.11,No_KT,6.52,No_KT,9.14,No_KT,5.38,No_KT,9.42,No_KT,6.74,No_KT
678,0,2,24,4,1,1,60,60,2,92,2,NA,NA,2,0,2,2,92,244,2,1,3,2,2,3,1,2,2,1,3,2,2,9.53,No_KT,5.19,No_KT,9.29,No_KT,6.8,No_KT,7.7,No_KT,5.6,No_KT
679,0,2,21,2,1,1,64,83,2,85,3,NA,NA,2,0,2,1,116,179,3,2,1,2,2,1,1,2,1,2,2,1,2,8.6,No_KT,7.42,No_KT,9.10,No_KT,7.45,No_KT,8.70,No_KT,8.93,No_KT
680,0,2,24,2,1,1,29,54,3,87,2,NA,NA,2,0,3,1,159,163,1,2,1,1,1,1,2,1,3,3,1,2,2,No_CGPA,4,No_CGPA,2,No_CGPA,1,No_CGPA,2,No_CGPA,1,6.16,No_KT
681,0,2,23,4,2,1,102,82,2,59,3,NA,NA,2,0,3,2,103,167,2,3,3,2,2,2,3,1,1,2,3,2,2,6.54,No_KT,5.50,No_KT,6.98,No_KT,7.69,No_KT,6.39,No_KT,8.25,No_KT
682,0,2,21,2,1,1,61,64,3,75,3,NA,NA,1,3,2,2,124,278,1,1,1,2,3,2,1,2,1,1,1,1,2,5.72,No_KT,7.45,No_KT,6.51,No_KT,9.27,No_KT,9.59,No_KT,9.6,No_KT
683,0,2,24,5,2,1,114,79,2,62,2,NA,NA,1,1,1,2,131,130,2,1,3,1,1,2,1,1,2,3,3,1,2,7.53,No_KT,6.23,No_KT,6.76,No_KT,9.80,No_KT,6.52,No_KT,8.44,No_KT
684,0,2,23,3,1,1,89,51,2,54,2,NA,NA,2,0,2,1,86,174,4,1,2,2,2,2,2,1,3,1,3,2,2,9.40,No_KT,8.63,No_KT,8.50,No_KT,No_CGPA,5,No_CGPA,2,No_CGPA,3
685,0,2,21,3,2,1,55,61,2,68,3,NA,NA,2,0,3,1,86,169,4,1,3,2,1,1,3,3,3,1,3,1,2,8.60,No_KT,7.79,No_KT,7.86,No_KT,8.59,No_KT,6.20,No_KT,9.69,No_KT
686,0,1,24,1,3,1,119,80,1,54,3,NA,NA,1,3,2,2,131,180,3,1,3,1,1,1,3,2,3,3,1,1,2,5.91,No_KT,8.50,No_KT,6.23,No_KT,6.36,No_KT,5.66,No_KT,5.25,No_KT
687,0,1,23,1,3,1,35,59,1,59,2,NA,NA,1,1,1,2,101,146,3,1,2,1,3,1,3,3,3,1,2,2,2,8.15,No_KT,9.94,No_KT,6.45,No_KT,5.12,No_KT,7.43,No_KT,7.17,No_KT
688,0,1,23,1,3,1,90,66,1,86,2,NA,NA,1,3,2,2,137,214,2,2,3,1,3,3,2,1,2,1,2,2,2,5.74,No_KT,9.9,No_KT,5.56,No_KT,5.46,No_KT,6.7,No_KT,5.54,No_KT
689,0,1,24,1,3,1,113,71,1,50,2,NA,NA,2,0,2,2,101,147,2,3,1,1,1,2,2,2,3,1,2,1,2,9.81,No_KT,No_CGPA,1,No_CGPA,6,6.62,No_KT,No_CGPA,4,5.94,No_KT
690,0,2,24,5,2,1,69,53,2,88,2,NA,NA,1,1,1,2,158,146,3,2,2,2,1,2,1,1,3,2,1,1,2,5.83,No_KT,8.66,No_KT,7.24,No_KT,7.61,No_KT,7.40,No_KT,8.4,No_KT
691,0,2,22,5,2,1,115,83,2,79,2,NA,NA,2,0,3,2,162,151,1,2,3,2,3,2,2,3,2,2,2,1,1,7.64,No_KT,No_CGPA,4,9.94,No_KT,8.69,No_KT,No_CGPA,4,No_CGPA,3
692,0,1,24,1,3,1,47,95,1,83,1,NA,NA,2,0,1,2,88,154,3,1,1,2,3,1,1,1,2,3,2,1,2,5.86,No_KT,7.81,No_KT,7.80,No_KT,8.11,No_KT,9.22,No_KT,5.14,No_KT
693,0,2,24,4,2,1,43,71,2,86,3,NA,NA,1,3,3,2,115,187,3,3,2,1,2,3,2,3,2,2,2,1,2,6.75,No_KT,7.38,No_KT,9.27,No_KT,8.21,No_KT,8.60,No_KT,8.9,No_KT
694,0,1,24,1,3,1,53,50,1,NA,NA,89,1,1,4,2,2,NA,NA,3,2,1,2,1,3,1,2,3,2,1,1,2,7.1,No_KT,8.11,No_KT,9.78,No_KT,8.2,No_KT,7.2,No_KT,9.49,No_KT
695,1,1,22,3,1,2,88,67,1,83,2,NA,NA,1,1,2,2,112,137,4,3,2,1,3,3,2,3,1,1,3,2,2,8.13,No_KT,7.87,No_KT,8.47,No_KT,6.20,No_KT,8.33,No_KT,8.55,No_KT
696,0,2,21,2,1,1,95,87,3,68,2,NA,NA,2,0,2,2,172,170,2,2,2,2,1,3,3,1,1,2,1,2,1,No_CGPA,3,No_CGPA,5,No_CGPA,5,No_CGPA,2,No_CGPA,5,8.77,No_KT
697,0,2,21,5,2,1,46,58,3,70,2,NA,NA,2,0,2,2,139,189,3,1,3,2,2,2,3,3,2,3,2,2,2,8.80,No_KT,8.24,No_KT,6.96,No_KT,6.52,No_KT,9.14,No_KT,9.69,No_KT
698,1,1,23,1,3,2,39,77,3,55,1,NA,NA,2,0,3,2,143,272,4,3,2,1,3,1,2,3,1,1,1,2,1,No_CGPA,6,No_CGPA,4,5.60,No_KT,No_CGPA,2,6.6,No_KT,No_CGPA,5
699,0,1,21,1,3,1,77,50,1,62,3,NA,NA,2,0,2,2,103,224,2,2,3,2,1,3,3,3,1,3,1,2,2,9.79,No_KT,6.25,No_KT,7.4,No_KT,7.6,No_KT,6.8,No_KT,5.39,No_KT
700,1,1,22,3,3,2,70,74,1,NA,NA,74,1,2,0,2,2,NA,NA,4,1,2,1,2,1,2,3,1,1,3,2,2,9.24,No_KT,6.6,No_KT,6.90,No_KT,7.0,No_KT,5.85,No_KT,7.25,No_KT
701,1,2,22,1,3,2,67,81,1,90,3,NA,NA,2,0,3,1,146,129,4,3,2,1,1,2,3,3,1,1,1,2,2,8.34,No_KT,6.6,No_KT,7.9,No_KT,8.21,No_KT,8.92,No_KT,9.48,No_KT
702,1,1,22,1,1,2,59,80,3,68,2,NA,NA,2,0,3,2,145,180,4,3,2,1,1,3,2,2,3,1,3,2,2,6.73,No_KT,7.77,No_KT,5.50,No_KT,7.38,No_KT,8.89,No_KT,9.5,No_KT
703,0,2,22,5,2,1,82,66,2,62,3,NA,NA,2,0,3,2,88,253,3,1,2,2,3,2,1,3,2,1,2,2,2,5.27,No_KT,7.82,No_KT,6.62,No_KT,8.68,No_KT,6.61,No_KT,6.12,No_KT
704,0,1,21,1,3,1,97,54,1,95,3,NA,NA,2,0,3,2,168,252,2,3,1,1,3,3,3,1,3,1,3,1,2,5.98,No_KT,5.28,No_KT,6.77,No_KT,9.6,No_KT,9.15,No_KT,9.8,No_KT
705,0,2,22,2,2,1,61,73,3,92,2,NA,NA,1,5,3,1,80,198,4,1,3,2,3,1,2,1,2,1,2,1,2,7.67,No_KT,9.16,No_KT,5.34,No_KT,8.83,No_KT,5.43,No_KT,7.69,No_KT
706,0,1,22,1,3,1,27,52,1,61,3,NA,NA,2,0,2,2,153,150,4,1,2,1,3,3,1,1,3,3,3,1,2,6.6,No_KT,6.55,No_KT,6.34,No_KT,8.65,No_KT,9.54,No_KT,6.38,No_KT
707,0,2,23,5,1,1,37,61,3,89,2,NA,NA,1,4,1,2,102,210,3,2,3,2,3,1,3,1,1,1,3,2,2,No_CGPA,6,5.58,No_KT,7.5,No_KT,8.91,No_KT,No_CGPA,3,No_CGPA,3
708,0,2,24,4,2,1,65,52,3,71,2,NA,NA,2,0,1,2,148,239,2,3,3,1,2,2,3,3,2,1,3,1,2,6.96,No_KT,8.80,No_KT,8.21,No_KT,8.91,No_KT,5.8,No_KT,6.9,No_KT
709,0,1,23,1,1,1,70,67,1,NA,NA,71,2,2,0,3,2,NA,NA,2,2,1,2,3,3,1,2,3,2,3,2,2,6.68,No_KT,9.91,No_KT,5.76,No_KT,9.45,No_KT,5.46,No_KT,6.38,No_KT
710,0,2,21,1,2,1,111,83,2,76,3,NA,NA,2,0,1,1,75,254,2,3,3,1,2,2,3,3,3,2,3,2,2,9.44,No_KT,5.47,No_KT,8.61,No_KT,9.67,No_KT,8.31,No_KT,5.77,No_KT
711,0,1,23,1,3,1,22,53,1,77,1,NA,NA,2,0,2,2,88,278,1,1,3,1,3,1,3,1,2,2,3,1,2,7.24,No_KT,7.63,No_KT,9.11,No_KT,8.38,No_KT,9.63,No_KT,7.89,No_KT
712,0,2,21,5,1,1,95,95,2,53,2,NA,NA,2,0,1,2,82,211,4,1,2,1,2,1,3,1,3,3,3,1,2,5.89,No_KT,8.0,No_KT,6.12,No_KT,5.56,No_KT,6.74,No_KT,5.42,No_KT
713,0,2,22,2,2,1,47,71,3,75,3,NA,NA,1,1,3,1,153,186,1,1,2,2,3,1,1,1,2,3,3,1,2,6.44,No_KT,5.68,No_KT,8.33,No_KT,8.13,No_KT,6.18,No_KT,6.23,No_KT
714,0,2,21,2,1,1,56,89,2,87,2,NA,NA,1,1,1,2,116,199,3,1,1,2,2,1,1,1,3,3,2,1,1,No_CGPA,5,No_CGPA,5,No_CGPA,3,5.6,No_KT,6.33,No_KT,9.52,No_KT
715,0,2,22,5,2,1,115,83,2,75,3,NA,NA,2,0,3,2,133,189,1,2,3,2,3,2,2,3,2,2,2,1,1,8.65,No_KT,5.91,No_KT,No_CGPA,6,No_CGPA,2,No_CGPA,1,5.4,No_KT
716,0,2,21,2,2,1,111,64,3,53,2,NA,NA,1,4,2,1,150,261,2,2,3,2,3,1,3,1,3,1,2,1,1,8.80,No_KT,No_CGPA,6,No_CGPA,1,No_CGPA,5,No_CGPA,6,7.97,No_KT
717,0,2,22,3,1,1,47,52,2,50,3,NA,NA,1,4,3,1,112,171,1,2,1,1,3,2,2,2,2,1,2,1,2,9.8,No_KT,6.13,No_KT,9.97,No_KT,6.99,No_KT,8.93,No_KT,8.48,No_KT
718,0,1,21,1,3,1,65,55,1,74,3,NA,NA,1,1,1,2,128,243,4,1,2,2,2,2,1,1,2,3,2,2,2,6.54,No_KT,7.11,No_KT,9.14,No_KT,7.2,No_KT,8.43,No_KT,7.91,No_KT
719,1,2,23,1,3,2,58,88,1,65,3,NA,NA,1,2,1,1,75,256,2,1,2,2,1,3,3,3,3,3,1,2,1,9.18,No_KT,No_CGPA,4,7.31,No_KT,No_CGPA,1,No_CGPA,4,5.95,No_KT
720,0,1,23,1,3,1,100,64,1,90,2,NA,NA,1,3,1,2,93,177,4,1,1,2,1,2,3,3,3,1,3,2,2,8.88,No_KT,5.6,No_KT,8.67,No_KT,5.33,No_KT,9.22,No_KT,9.97,No_KT
721,0,2,21,5,1,1,46,74,2,51,2,NA,NA,1,5,3,2,150,134,1,3,3,2,3,3,2,1,2,3,3,1,2,5.52,No_KT,5.46,No_KT,5.97,No_KT,9.87,No_KT,6.12,No_KT,6.13,No_KT
722,0,1,22,1,3,1,73,70,1,93,3,NA,NA,2,0,2,2,124,271,2,2,1,2,1,1,3,1,1,2,3,1,1,6.59,No_KT,No_CGPA,2,9.39,No_KT,No_CGPA,5,5.67,No_KT,9.95,No_KT
723,0,2,21,2,2,1,109,50,2,85,3,NA,NA,2,0,3,2,115,267,1,3,3,2,1,3,3,3,1,2,3,1,1,No_CGPA,1,No_CGPA,2,7.10,No_KT,No_CGPA,3,6.95,No_KT,No_CGPA,4
724,0,2,21,3,2,1,91,71,3,91,2,NA,NA,1,4,1,2,124,128,2,2,1,1,1,1,2,2,3,1,2,2,1,6.72,No_KT,No_CGPA,4,8.17,No_KT,8.21,No_KT,No_CGPA,5,No_CGPA,6
725,0,2,24,3,2,1,39,55,3,81,3,NA,NA,2,0,2,1,117,276,1,1,1,2,2,2,2,3,2,2,2,2,2,5.21,No_KT,8.61,No_KT,9.21,No_KT,5.47,No_KT,5.13,No_KT,6.87,No_KT
726,1,2,23,1,1,2,107,65,1,84,3,NA,NA,2,0,3,2,148,214,2,1,2,1,2,2,3,3,3,3,1,2,2,8.17,No_KT,8.52,No_KT,7.88,No_KT,7.53,No_KT,8.92,No_KT,7.16,No_KT
727,0,1,22,1,3,1,83,59,1,84,2,NA,NA,1,5,3,2,156,192,2,3,3,2,2,2,3,1,1,1,2,2,2,5.12,No_KT,No_CGPA,2,9.7,No_KT,No_CGPA,6,8.34,No_KT,9.43,No_KT
728,0,1,22,1,3,1,60,59,1,63,2,NA,NA,1,2,3,2,156,273,2,3,3,2,2,2,3,1,1,1,2,2,2,8.45,No_KT,8.47,No_KT,9.74,No_KT,8.37,No_KT,7.5,No_KT,6.69,No_KT
729,1,1,21,1,3,2,78,80,1,83,1,NA,NA,2,0,3,2,154,187,4,3,2,1,1,1,2,2,1,1,1,2,2,9.6,No_KT,8.91,No_KT,7.18,No_KT,7.17,No_KT,8.27,No_KT,6.28,No_KT
730,0,1,22,1,3,1,67,51,1,64,3,NA,NA,1,5,3,2,124,177,4,2,1,2,3,3,3,3,2,2,1,1,2,7.9,No_KT,7.45,No_KT,7.31,No_KT,6.30,No_KT,5.34,No_KT,6.19,No_KT
731,0,1,21,1,3,1,74,93,1,77,1,NA,NA,1,5,3,2,179,169,4,2,3,1,3,1,1,2,1,3,1,1,2,8.62,No_KT,6.87,No_KT,5.89,No_KT,9.11,No_KT,6.17,No_KT,9.82,No_KT
732,0,2,24,5,2,1,107,95,2,71,1,NA,NA,2,0,3,2,107,217,4,2,2,2,3,2,3,3,2,3,2,2,2,8.64,No_KT,5.12,No_KT,7.14,No_KT,9.89,No_KT,6.95,No_KT,7.75,No_KT
733,0,1,21,1,3,1,119,60,1,72,3,NA,NA,1,3,1,2,136,277,4,1,2,2,2,2,1,1,2,3,2,2,2,9.53,No_KT,6.42,No_KT,5.30,No_KT,6.11,No_KT,9.37,No_KT,9.88,No_KT
734,0,2,21,2,1,1,55,57,3,82,2,NA,NA,1,5,1,1,108,182,1,3,1,2,1,3,3,3,1,1,1,2,2,No_CGPA,2,No_CGPA,3,9.28,No_KT,No_CGPA,6,No_CGPA,4,No_CGPA,3
735,0,2,23,4,2,1,49,78,2,59,2,NA,NA,1,4,1,1,172,247,2,2,1,1,3,3,2,3,1,2,3,1,2,9.58,No_KT,5.44,No_KT,7.45,No_KT,9.45,No_KT,6.58,No_KT,9.46,No_KT
736,0,1,22,1,3,1,62,84,1,62,3,NA,NA,2,0,3,2,156,141,3,3,3,2,1,3,3,1,2,1,2,2,2,7.3,No_KT,No_CGPA,3,No_CGPA,2,6.34,No_KT,No_CGPA,1,No_CGPA,4
737,0,1,24,1,3,1,78,51,1,73,3,NA,NA,2,0,1,2,99,223,4,1,1,2,2,3,1,2,3,1,3,1,2,8.11,No_KT,7.82,No_KT,5.37,No_KT,7.69,No_KT,7.83,No_KT,9.30,No_KT
738,0,2,21,2,1,1,82,87,3,92,2,NA,NA,2,0,2,2,164,193,2,2,2,2,1,3,3,1,1,2,1,2,1,No_CGPA,4,5.92,No_KT,8.29,No_KT,6.44,No_KT,8.49,No_KT,5.18,No_KT
739,0,1,23,1,3,1,39,59,1,55,2,NA,NA,1,3,1,2,112,139,3,1,2,1,3,1,3,3,3,1,2,2,2,5.85,No_KT,6.19,No_KT,6.2,No_KT,7.75,No_KT,7.39,No_KT,7.29,No_KT
740,1,2,23,1,3,2,94,80,3,73,1,NA,NA,2,0,3,1,76,237,1,2,1,1,3,2,2,3,2,1,3,1,2,7.29,No_KT,6.86,No_KT,8.36,No_KT,9.10,No_KT,7.75,No_KT,8.35,No_KT
741,0,1,24,1,3,1,29,92,1,81,3,NA,NA,1,2,3,2,114,225,2,1,2,1,1,2,2,2,2,2,3,1,2,7.95,No_KT,8.2,No_KT,7.80,No_KT,7.66,No_KT,5.68,No_KT,6.2,No_KT
742,1,1,23,3,1,2,90,80,1,NA,NA,87,1,1,1,2,2,NA,NA,1,3,2,1,1,1,2,3,1,3,3,2,2,No_CGPA,3,No_CGPA,4,7.31,No_KT,No_CGPA,1,No_CGPA,1,No_CGPA,1
743,0,2,24,5,1,1,22,86,2,62,3,NA,NA,1,3,3,2,126,203,1,3,1,1,1,2,2,3,3,1,1,1,1,9.9,No_KT,7.68,No_KT,No_CGPA,6,8.57,No_KT,No_CGPA,3,No_CGPA,4
744,0,2,21,3,3,1,106,64,3,73,2,NA,NA,1,2,2,2,139,147,4,2,3,1,2,2,2,2,3,2,1,1,2,5.32,No_KT,6.51,No_KT,5.60,No_KT,5.63,No_KT,7.17,No_KT,9.46,No_KT
745,0,1,22,1,3,1,77,75,1,90,2,NA,NA,1,3,1,2,86,231,4,2,3,1,2,3,2,1,3,1,2,2,2,8.77,No_KT,5.35,No_KT,6.35,No_KT,8.72,No_KT,7.3,No_KT,7.68,No_KT
746,0,1,23,1,3,1,55,57,1,88,1,NA,NA,2,0,2,2,162,257,1,1,3,1,3,1,3,1,2,2,3,1,2,8.94,No_KT,7.31,No_KT,8.23,No_KT,7.83,No_KT,8.12,No_KT,7.44,No_KT
747,0,2,22,3,2,1,26,57,3,74,1,NA,NA,1,5,2,2,101,169,4,1,3,1,2,2,1,2,1,3,1,2,2,5.54,No_KT,7.30,No_KT,6.63,No_KT,7.85,No_KT,8.67,No_KT,8.31,No_KT
748,0,1,22,1,3,1,67,83,1,75,2,NA,NA,1,1,1,2,115,162,1,1,2,2,2,1,3,1,2,2,2,2,2,9.52,No_KT,6.81,No_KT,7.2,No_KT,7.91,No_KT,7.49,No_KT,6.56,No_KT
749,0,1,21,1,3,1,68,84,1,92,3,NA,NA,2,0,3,2,174,219,1,2,2,2,2,2,1,2,3,2,2,2,2,9.61,No_KT,7.0,No_KT,6.92,No_KT,7.56,No_KT,8.9,No_KT,5.80,No_KT
750,1,1,23,1,3,2,94,88,1,69,3,NA,NA,2,0,1,2,165,221,4,1,1,1,3,1,1,3,2,3,3,1,2,9.25,No_KT,8.5,No_KT,9.9,No_KT,8.12,No_KT,6.66,No_KT,5.62,No_KT
751,0,2,22,3,1,1,30,55,2,57,2,NA,NA,2,0,2,2,121,159,1,2,2,2,3,1,2,3,3,2,3,1,1,7.27,No_KT,9.78,No_KT,8.16,No_KT,9.98,No_KT,No_CGPA,3,7.77,No_KT
752,0,2,23,1,1,1,23,51,3,68,1,NA,NA,1,3,1,2,142,247,3,2,3,2,3,1,3,3,1,1,3,2,2,9.80,No_KT,6.80,No_KT,6.92,No_KT,5.74,No_KT,7.86,No_KT,9.88,No_KT
753,0,1,22,1,3,1,110,84,1,83,1,NA,NA,2,0,3,2,102,206,3,3,3,2,1,3,3,1,2,1,2,2,1,7.55,No_KT,No_CGPA,6,8.34,No_KT,9.37,No_KT,5.32,No_KT,6.20,No_KT
754,0,2,22,2,2,1,73,73,2,NA,NA,62,1,1,4,2,1,NA,NA,4,2,1,2,3,2,2,3,3,1,1,2,2,7.76,No_KT,9.57,No_KT,8.54,No_KT,7.32,No_KT,6.16,No_KT,8.15,No_KT
755,1,2,22,1,3,2,59,63,1,65,3,NA,NA,1,5,3,1,96,266,1,3,2,1,1,1,2,3,3,3,3,2,2,8.65,No_KT,5.74,No_KT,7.62,No_KT,6.85,No_KT,6.60,No_KT,6.28,No_KT
756,0,1,24,1,3,1,31,76,1,94,3,NA,NA,2,0,2,2,144,239,4,3,3,2,2,2,1,2,2,2,2,2,2,No_CGPA,2,No_CGPA,3,7.71,No_KT,No_CGPA,2,No_CGPA,5,8.74,No_KT
757,0,2,24,5,1,1,56,58,3,83,2,NA,NA,1,4,1,2,86,120,3,3,2,1,2,3,2,3,3,3,3,1,2,8.26,No_KT,8.54,No_KT,9.69,No_KT,8.89,No_KT,8.91,No_KT,8.89,No_KT
758,0,2,24,5,2,1,85,78,2,71,2,NA,NA,1,3,1,2,92,197,3,2,2,2,1,2,1,1,3,2,1,1,2,6.10,No_KT,7.81,No_KT,6.92,No_KT,6.20,No_KT,6.92,No_KT,9.8,No_KT
759,0,1,22,1,3,1,55,57,1,50,2,NA,NA,2,0,1,2,102,227,1,3,2,2,1,2,3,3,2,2,3,2,2,7.92,No_KT,6.64,No_KT,9.42,No_KT,6.81,No_KT,8.56,No_KT,5.11,No_KT
760,0,2,22,5,2,1,65,51,2,57,3,NA,NA,1,1,1,1,175,265,1,1,2,2,1,2,1,1,3,2,1,2,2,8.1,No_KT,5.65,No_KT,5.92,No_KT,6.27,No_KT,9.12,No_KT,9.30,No_KT
761,0,2,24,3,1,1,77,89,3,92,2,NA,NA,1,1,3,2,175,183,1,3,1,2,2,1,3,3,3,1,3,1,2,5.86,No_KT,7.50,No_KT,9.10,No_KT,8.12,No_KT,9.46,No_KT,5.30,No_KT
762,0,1,24,1,3,1,97,56,1,84,2,NA,NA,1,1,2,2,116,235,2,2,1,2,1,1,2,2,3,3,3,2,2,8.84,No_KT,6.70,No_KT,7.92,No_KT,5.45,No_KT,7.74,No_KT,8.71,No_KT
763,0,2,23,5,2,1,29,57,2,NA,NA,62,2,1,1,3,1,NA,NA,4,3,3,1,1,1,1,2,2,1,3,1,2,7.65,No_KT,7.38,No_KT,5.49,No_KT,5.73,No_KT,6.28,No_KT,8.46,No_KT
764,0,1,22,1,3,1,41,58,1,62,3,NA,NA,2,0,2,2,178,200,1,1,3,2,1,3,1,1,3,3,2,2,2,8.83,No_KT,8.50,No_KT,5.94,No_KT,5.81,No_KT,8.65,No_KT,9.13,No_KT
765,0,2,21,1,3,1,100,91,3,84,3,NA,NA,2,0,2,2,115,223,2,1,1,1,2,2,3,2,2,3,3,2,2,6.13,No_KT,7.36,No_KT,5.68,No_KT,8.74,No_KT,8.90,No_KT,9.77,No_KT
766,0,2,21,2,2,1,84,66,3,71,2,NA,NA,1,3,3,1,127,156,3,2,1,2,3,2,3,2,2,2,2,2,2,6.85,No_KT,9.76,No_KT,8.39,No_KT,7.74,No_KT,5.2,No_KT,9.42,No_KT
767,0,2,22,1,1,1,89,70,2,52,3,NA,NA,2,0,3,1,121,136,3,2,2,1,1,1,1,2,1,1,1,2,2,8.18,No_KT,7.78,No_KT,5.96,No_KT,6.74,No_KT,6.63,No_KT,7.38,No_KT
768,1,2,22,4,1,2,49,67,1,88,2,NA,NA,1,3,1,2,154,253,4,1,1,1,3,3,3,3,1,2,3,1,1,No_CGPA,4,No_CGPA,2,No_CGPA,1,5.99,No_KT,7.38,No_KT,No_CGPA,1
769,0,2,24,3,1,1,76,52,2,NA,NA,77,2,2,0,2,1,NA,NA,3,3,1,2,2,3,1,1,2,3,3,1,1,5.71,No_KT,No_CGPA,4,7.48,No_KT,5.22,No_KT,7.27,No_KT,No_CGPA,1
770,0,1,24,1,3,1,99,67,1,58,1,NA,NA,1,5,3,2,123,123,1,1,2,1,1,1,1,3,3,2,2,1,2,9.1,No_KT,6.85,No_KT,6.45,No_KT,9.74,No_KT,9.60,No_KT,7.44,No_KT
771,1,2,22,1,1,2,94,82,1,77,2,NA,NA,2,0,1,2,112,265,4,2,2,1,3,3,3,3,3,1,3,1,2,9.69,No_KT,6.60,No_KT,7.4,No_KT,6.87,No_KT,6.57,No_KT,8.58,No_KT
772,0,1,23,1,3,1,56,94,1,80,3,NA,NA,2,0,1,2,98,184,3,1,1,2,2,1,1,1,3,1,1,1,2,5.22,No_KT,9.85,No_KT,6.45,No_KT,6.5,No_KT,9.81,No_KT,7.68,No_KT
773,0,2,24,3,2,1,46,87,3,55,3,NA,NA,1,1,2,2,79,180,1,3,3,2,1,3,2,3,1,1,2,2,2,8.77,No_KT,8.7,No_KT,9.31,No_KT,9.25,No_KT,9.91,No_KT,7.32,No_KT
774,0,2,21,2,1,1,43,65,2,65,2,NA,NA,2,0,1,2,169,184,3,1,1,2,2,1,1,1,3,3,2,1,2,8.93,No_KT,5.91,No_KT,6.60,No_KT,9.36,No_KT,8.58,No_KT,7.8,No_KT
